Animal,Parmfile,HR,Probe HR,FAR,Number of Probe Targets,Number of Targets,Number of References,Probe DI (%),DI (%),Probe RT (s),Difficulty,zprobeHR,zHR,zFAR,d prime,probe d prime,Criterion
Beartooth,Beartooth_2017_10_24_PTD_4.m,0.95,0.86,0.44,7,37,123,0.74,0.78,0.23,A Pure Tone,1.080319341,1.644853627,-0.150969215,1.795822842,1.231288556,-0.746942206
Beartooth,Beartooth_2017_10_24_PTD_5.m,0.97,0.94,0.37,8,40,101,0.84,0.82,0.25,Hard,1.554773595,1.880793608,-0.331853346,2.212646955,1.886626941,-0.774470131
Beartooth,Beartooth_2017_10_25_PTD_2.m,0.99,0.94,0.4,9,42,121,0.81,0.8,0.29,A Pure Tone,1.554773595,2.326347874,-0.253347103,2.579694977,1.808120698,-1.036500385
Beartooth,Beartooth_2017_10_25_PTD_3.m,0.97,0.94,0.41,8,38,87,0.85,0.83,0.16,Hard,1.554773595,1.880793608,-0.227544977,2.108338585,1.782318571,-0.826624316
Beartooth,Beartooth_2017_10_25_PTD_6.m,0.79,0.9,0.17,10,48,69,0.82,0.74,0.56,Easy,1.281551566,0.806421247,-0.954165253,1.7605865,2.235716819,0.073872003
Beartooth,Beartooth_2017_10_26_PTD_1.m,0.82,0.79,0.38,14,66,142,0.72,0.71,0.43,Easy,0.806421247,0.915365088,-0.305480788,1.220845876,1.111902035,-0.30494215
Beartooth,Beartooth_2017_10_26_PTD_2.m,0.99,0.96,0.35,13,59,138,0.87,0.88,0.31,A Pure Tone,1.750686071,2.326347874,-0.385320466,2.71166834,2.136006538,-0.970513704
Beartooth,Beartooth_2017_10_26_PTD_3.m,0.99,0.95,0.34,10,53,122,0.86,0.87,0.32,Hard,1.644853627,2.326347874,-0.412463129,2.738811003,2.057316756,-0.956942372
Beartooth,Beartooth_2017_10_27_PTD_1.m,0.89,0.75,0.34,4,19,29,0.56,0.7,0.67,Easy,0.67448975,1.22652812,-0.412463129,1.638991249,1.08695288,-0.407032495
Beartooth,Beartooth_2017_10_27_PTD_2.m,0.82,0.94,0.41,9,45,138,0.84,0.71,0.31,Hard,1.554773595,0.915365088,-0.227544977,1.142910064,1.782318571,-0.343910056
Beartooth,Beartooth_2017_10_27_PTD_4.m,0.99,0.95,0.38,10,51,110,0.9,0.89,0.22,Easy,1.644853627,2.326347874,-0.305480788,2.631828662,1.950334415,-1.010433543
Beartooth,Beartooth_2017_10_27_PTD_5.m,0.81,0.79,0.33,14,67,124,0.73,0.77,0.53,A Pure Tone,0.806421247,0.877896295,-0.439913166,1.317809461,1.246334413,-0.218991565
Beartooth,Beartooth_2017_10_30_PTD_3.m,0.99,0.93,0.49,7,35,126,0.76,0.79,0.26,A Pure Tone,1.475791028,2.326347874,-0.025068908,2.351416782,1.500859936,-1.150639483
Beartooth,Beartooth_2017_10_30_PTD_4.m,0.84,0.92,0.45,6,31,76,0.73,0.64,0.52,Easy,1.40507156,0.994457883,-0.125661347,1.12011923,1.530732907,-0.434398268
Beartooth,Beartooth_2017_10_30_PTD_5.m,0.79,0.88,0.41,8,42,128,0.77,0.69,0.5,Hard,1.174986792,0.806421247,-0.227544977,1.033966224,1.402531769,-0.289438135
Beartooth,Beartooth_2017_10_31_PTD_1.m,0.75,0.75,0.22,2,16,23,0.83,0.63,0.83,Easy,0.67448975,0.67448975,-0.772193214,1.446682964,1.446682964,0.048851732
Beartooth,Beartooth_2017_10_31_PTD_2.m,0.83,0.91,0.35,11,59,98,0.73,0.67,0.48,Easy,1.340755034,0.954165253,-0.385320466,1.33948572,1.7260755,-0.284422393
Beartooth,Beartooth_2017_10_31_PTD_3.m,0.98,0.94,0.41,9,46,116,0.81,0.82,0.28,Hard,1.554773595,2.053748911,-0.227544977,2.281293887,1.782318571,-0.913101967
Beartooth,Beartooth_2017_11_01_PTD_2.m,0.99,0.94,0.44,9,44,144,0.84,0.85,0.22,A Pure Tone,1.554773595,2.326347874,-0.150969215,2.47731709,1.70574281,-1.087689329
Beartooth,Beartooth_2017_11_01_PTD_3.m,0.99,0.96,0.44,12,55,134,0.87,0.85,0.2,Easy,1.750686071,2.326347874,-0.150969215,2.47731709,1.901655287,-1.087689329
Beartooth,Beartooth_2017_11_01_PTD_5.m,0.99,0.96,0.35,12,54,153,0.89,0.9,0.32,Hard,1.750686071,2.326347874,-0.385320466,2.71166834,2.136006538,-0.970513704
Beartooth,Beartooth_2017_11_02_PTD_1.m,0.97,0.93,0.36,7,36,88,0.81,0.78,0.39,Easy,1.475791028,1.880793608,-0.358458793,2.239252401,1.834249821,-0.761167407
Beartooth,Beartooth_2017_11_02_PTD_3.m,0.94,0.92,0.28,12,62,119,0.83,0.85,0.63,A Pure Tone,1.40507156,1.554773595,-0.582841507,2.137615102,1.987913068,-0.485966044
Beartooth,Beartooth_2017_11_02_PTD_5.m,0.8,0.88,0.42,8,40,108,0.72,0.74,0.42,Hard,1.174986792,0.841621234,-0.201893479,1.043514713,1.376880271,-0.319863877
Beartooth,Beartooth_2017_11_06_PTD_12.m,0.98,0.9,0.48,5,25,105,0.86,0.88,0.17,A Pure Tone,1.281551566,2.053748911,-0.050153583,2.103902494,1.331705149,-1.001797664
Beartooth,Beartooth_2017_11_06_PTD_13.m,0.97,0.93,0.47,7,37,174,0.85,0.83,0.24,Hard,1.475791028,1.880793608,-0.075269862,1.95606347,1.55106089,-0.902761873
Beartooth,Beartooth_2017_11_06_PTD_14.m,0.87,0.83,0.36,12,63,126,0.75,0.73,0.31,Easy,0.954165253,1.126391129,-0.358458793,1.484849922,1.312624046,-0.383966168
Beartooth,Beartooth_2017_11_07_PTD_2.m,0.99,0.96,0.35,12,56,117,0.87,0.88,0.29,A Pure Tone,1.750686071,2.326347874,-0.385320466,2.71166834,2.136006538,-0.970513704
Beartooth,Beartooth_2017_11_07_PTD_3.m,0.99,0.95,0.37,11,55,116,0.87,0.89,0.28,Hard,1.644853627,2.326347874,-0.331853346,2.65820122,1.976706973,-0.997247264
Beartooth,Beartooth_2017_11_07_PTD_4.m,0.99,0.95,0.32,11,53,104,0.86,0.87,0.29,Easy,1.644853627,2.326347874,-0.467698799,2.794046673,2.112552426,-0.929324537
Beartooth,Beartooth_2017_11_08_PTD_2.m,0.96,0.95,0.32,11,55,104,0.8,0.76,0.49,Easy,1.644853627,1.750686071,-0.467698799,2.21838487,2.112552426,-0.641493636
Beartooth,Beartooth_2017_11_08_PTD_3.m,0.99,0.93,0.44,7,37,133,0.8,0.81,0.37,A Pure Tone,1.475791028,2.326347874,-0.150969215,2.47731709,1.626760244,-1.087689329
Beartooth,Beartooth_2017_11_08_PTD_5.m,0.99,0.95,0.24,11,56,92,0.92,0.92,0.31,Hard,1.644853627,2.326347874,-0.706302563,3.032650437,2.35115619,-0.810022656
Beartooth,Beartooth_2017_11_09_PTD_1.m,0.9,0.93,0.2,7,39,61,0.87,0.85,0.38,Easy,1.475791028,1.281551566,-0.841621234,2.123172799,2.317412262,-0.219965166
Beartooth,Beartooth_2017_11_09_PTD_2.m,0.99,0.96,0.27,12,59,101,0.85,0.86,0.3,Hard,1.750686071,2.326347874,-0.612812991,2.939160865,2.363499062,-0.856767442
Beartooth,Beartooth_2017_11_09_PTD_4.m,0.97,0.92,0.1,12,61,70,0.89,0.91,0.35,A Pure Tone,1.40507156,1.880793608,-1.281551566,3.162345174,2.686623126,-0.299621021
Beartooth,Beartooth_2017_11_09_PTD_5.m,0.87,0.82,0.08,11,60,83,0.83,0.84,0.49,Easy,0.915365088,1.126391129,-1.40507156,2.531462689,2.320436648,0.139340216
Beartooth,Beartooth_2017_11_10_PTD_1.m,0.91,0.75,0.24,4,22,34,0.77,0.84,0.21,Easy,0.67448975,1.340755034,-0.706302563,2.047057597,1.380792313,-0.317226235
Beartooth,Beartooth_2017_11_10_PTD_4.m,0.91,0.94,0.31,8,43,74,0.86,0.84,0.39,Hard,1.554773595,1.340755034,-0.495850347,1.836605381,2.050623942,-0.422452343
Beartooth,Beartooth_2017_11_10_PTD_5.m,0.99,0.93,0.36,7,35,72,0.82,0.82,0.29,A Pure Tone,1.475791028,2.326347874,-0.358458793,2.684806667,1.834249821,-0.98394454
Beartooth,Beartooth_2017_11_13_PTD_2.m,0.95,0.94,0.4,8,39,109,0.81,0.77,0.26,A Pure Tone,1.554773595,1.644853627,-0.253347103,1.89820073,1.808120698,-0.695753262
Beartooth,Beartooth_2017_11_13_PTD_4.m,0.88,0.82,0.3,11,59,111,0.76,0.81,0.39,Easy,0.915365088,1.174986792,-0.524400513,1.699387305,1.439765601,-0.32529314
Beartooth,Beartooth_2017_11_13_PTD_5.m,0.79,0.93,0.25,15,71,137,0.87,0.76,0.31,Hard,1.475791028,0.806421247,-0.67448975,1.480910997,2.150280778,-0.065965748
Beartooth,Beartooth_2017_11_14_PTD_2.m,0.87,0.89,0.29,9,46,84,0.8,0.75,0.24,Easy,1.22652812,1.126391129,-0.55338472,1.679775849,1.77991284,-0.286503205
Beartooth,Beartooth_2017_11_14_PTD_4.m,0.95,0.82,0.23,11,57,86,0.83,0.86,0.26,Hard,0.915365088,1.644853627,-0.738846849,2.383700476,1.654211937,-0.453003389
Beartooth,Beartooth_2017_11_14_PTD_5.m,0.99,0.95,0.13,11,55,68,0.93,0.93,0.37,A Pure Tone,1.644853627,2.326347874,-1.126391129,3.452739003,2.771244756,-0.599978373
Beartooth,Beartooth_2017_11_14_PTD_7.m,0.81,0.92,0.14,13,63,76,0.87,0.67,0.51,Easy,1.40507156,0.877896295,-1.080319341,1.958215636,2.485390901,0.101211523
Beartooth,Beartooth_2017_11_15_PTD_2.m,0.99,0.94,0.52,8,36,150,0.83,0.83,0.13,Hard,1.554773595,2.326347874,0.050153583,2.276194291,1.504620011,-1.188250729
Beartooth,Beartooth_2017_11_15_PTD_3.m,0.99,0.94,0.38,8,39,99,0.84,0.83,0.24,Easy,1.554773595,2.326347874,-0.305480788,2.631828662,1.860254383,-1.010433543
Beartooth,Beartooth_2017_11_15_PTD_5.m,0.95,0.96,0.23,12,60,91,0.88,0.87,0.41,A Pure Tone,1.750686071,1.644853627,-0.738846849,2.383700476,2.48953292,-0.453003389
Beartooth,Beartooth_2017_11_20_PTD_1.m,0.76,0.73,0.39,11,55,131,0.67,0.65,0.39,Easy,0.612812991,0.706302563,-0.279319034,0.985621597,0.892132025,-0.213491764
Beartooth,Beartooth_2017_11_20_PTD_3.m,0.69,0.8,0.19,15,78,135,0.83,0.78,0.43,Hard,0.841621234,0.495850347,-0.877896295,1.373746642,1.719517529,0.191022974
Beartooth,Beartooth_2017_11_20_PTD_4.m,0.9,0.92,0.22,13,63,89,0.85,0.81,0.54,A Pure Tone,1.40507156,1.281551566,-0.772193214,2.05374478,2.177264774,-0.254679176
Beartooth,Beartooth_2017_11_20_PTD_5.m,0.67,0.6,0.16,5,24,31,0.67,0.67,0.28,Easy,0.253347103,0.439913166,-0.994457883,1.434371049,1.247804986,0.277272359
Beartooth,Beartooth_2017_11_21_PTD_1.m,0.59,0.86,0.29,7,34,69,0.73,0.62,0.56,Easy,1.080319341,0.227544977,-0.55338472,0.780929696,1.63370406,0.162919871
Beartooth,Beartooth_2017_11_21_PTD_2.m,0.87,0.77,0.25,13,67,99,0.75,0.79,0.23,Hard,0.738846849,1.126391129,-0.67448975,1.800880879,1.413336599,-0.225950689
Beartooth,Beartooth_2017_11_21_PTD_3.m,0.95,0.95,0.21,11,57,81,0.85,0.83,0.53,A Pure Tone,1.644853627,1.644853627,-0.806421247,2.451274874,2.451274874,-0.41921619
Beartooth,Beartooth_2017_11_21_PTD_5.m,0.41,0.5,0.16,8,41,69,0.62,0.56,0.95,Easy,0,-0.227544977,-0.994457883,0.766912907,0.994457883,0.61100143
Beartooth,BRT011g04_a_PTD.m,0.61,0.5,0.11,6,33,45,0.65,0.75,0.38,Easy,0,0.279319034,-1.22652812,1.505847154,1.22652812,0.473604543
Beartooth,BRT011h05_a_PTD.m,0.98,0.91,0.34,11,54,122,0.77,0.81,0.23,A Pure Tone,1.340755034,2.053748911,-0.412463129,2.46621204,1.753218163,-0.820642891
Beartooth,BRT011h06_a_PTD.m,0.93,0.94,0.33,9,45,94,0.83,0.81,0.5,Hard,1.554773595,1.475791028,-0.439913166,1.915704194,1.99468676,-0.517938931
Beartooth,Beartooth_2017_11_27_PTD_1.m,0.74,0.67,0.43,9,47,96,0.66,0.61,0.25,Easy,0.439913166,0.643345405,-0.176374165,0.81971957,0.61628733,-0.23348562
Beartooth,Beartooth_2017_11_27_PTD_2.m,0.99,0.95,0.26,11,52,103,0.87,0.87,0.25,A Pure Tone,1.644853627,2.326347874,-0.643345405,2.969693279,2.288199032,-0.841501234
Beartooth,Beartooth_2017_11_27_PTD_3.m,0.97,0.96,0.34,12,61,122,0.81,0.79,0.4,Easy,1.750686071,1.880793608,-0.412463129,2.293256738,2.163149201,-0.734165239
Beartooth,Beartooth_2017_11_28_PTD_1.m,0.97,0.83,0.22,3,15,18,0.91,0.9,0.5,Easy,0.954165253,1.880793608,-0.772193214,2.652986822,1.726358467,-0.554300197
Beartooth,Beartooth_2017_11_28_PTD_3.m,0.8,0.88,0.46,4,20,50,0.75,0.7,0.47,Hard,1.174986792,0.841621234,-0.100433721,0.942054954,1.275420513,-0.370593757
Beartooth,BRT012f03_a_PTD.m,0.98,0.92,0.45,6,33,89,0.83,0.84,0.24,A Pure Tone,1.40507156,2.053748911,-0.125661347,2.179410257,1.530732907,-0.964043782
Beartooth,Beartooth_2017_11_28_PTD_4.m,0.99,0.95,0.34,10,47,101,0.83,0.84,0.3,Hard,1.644853627,2.326347874,-0.412463129,2.738811003,2.057316756,-0.956942372
Beartooth,Beartooth_2017_11_28_PTD_5.m,0.93,0.88,0.2,8,41,54,0.76,0.78,0.55,Easy,1.174986792,1.475791028,-0.841621234,2.317412262,2.016608026,-0.317084897
Beartooth,BRT013e02_a_PTD.m,0.95,0.95,0.35,11,56,110,0.85,0.83,0.42,A Pure Tone,1.644853627,1.644853627,-0.385320466,2.030174093,2.030174093,-0.62976658
Beartooth,BRT013e03_a_PTD.m,0.91,0.92,0.42,12,58,136,0.82,0.82,0.23,Hard,1.40507156,1.340755034,-0.201893479,1.542648513,1.606965039,-0.569430777
Beartooth,Beartooth_2017_11_30_PTD_1.m,0.8,0.8,0.3,10,50,67,0.67,0.65,0.66,Easy,0.841621234,0.841621234,-0.524400513,1.366021746,1.366021746,-0.15861036
Beartooth,Beartooth_2017_11_30_PTD_2.m,0.99,0.94,0.44,8,40,116,0.87,0.86,0.18,A Pure Tone,1.554773595,2.326347874,-0.150969215,2.47731709,1.70574281,-1.087689329
Beartooth,Beartooth_2017_11_30_PTD_3.m,0.95,0.96,0.38,12,57,128,0.82,0.83,0.36,Hard,1.750686071,1.644853627,-0.305480788,1.950334415,2.056166859,-0.669686419
Beartooth,Beartooth_2017_12_01_PTD_1.m,0.6,0.4,0.15,5,25,27,0.49,0.67,0.31,Easy,-0.253347103,0.253347103,-1.036433389,1.289780493,0.783086286,0.391543143
Beartooth,Beartooth_2017_12_01_PTD_2.m,0.93,0.92,0.36,12,61,122,0.81,0.79,0.28,Hard,1.40507156,1.475791028,-0.358458793,1.834249821,1.763530354,-0.558666117
Beartooth,Beartooth_2017_12_01_PTD_4.m,0.86,0.78,0.39,9,43,105,0.69,0.71,0.25,Easy,0.772193214,1.080319341,-0.279319034,1.359638375,1.051512249,-0.400500153
Beartooth,Beartooth_2017_12_01_PTD_5.m,0.98,0.95,0.32,11,53,103,0.86,0.84,0.41,A Pure Tone,1.644853627,2.053748911,-0.467698799,2.52144771,2.112552426,-0.793025056
Beartooth,Beartooth_2017_12_01_PTD_6.m,0.93,0.83,0.32,6,27,57,0.7,0.79,0.69,Easy,0.954165253,1.475791028,-0.467698799,1.943489827,1.421864052,-0.504046115
Beartooth,Beartooth_2017_12_04_PTD_3.m,0.95,0.92,0.27,12,59,102,0.81,0.81,0.33,A Pure Tone,1.40507156,1.644853627,-0.612812991,2.257666618,2.017884551,-0.516020318
Beartooth,Beartooth_2017_12_04_PTD_4.m,0.84,0.85,0.28,13,62,97,0.73,0.74,0.34,Easy,1.036433389,0.994457883,-0.582841507,1.57729939,1.619274897,-0.205808188
Beartooth,Beartooth_2017_12_04_PTD_5.m,0.61,0.83,0.25,12,54,83,0.76,0.67,0.49,Hard,0.954165253,0.279319034,-0.67448975,0.953808785,1.628655003,0.197585358
Beartooth,Beartooth_2017_12_05_PTD_1.m,0.8,0.88,0.18,4,20,33,0.84,0.81,0.89,Easy,1.174986792,0.841621234,-0.915365088,1.756986321,2.09035188,0.036871927
Beartooth,Beartooth_2017_12_05_PTD_2.m,0.97,0.96,0.34,12,60,138,0.77,0.78,0.57,A Pure Tone,1.750686071,1.880793608,-0.412463129,2.293256738,2.163149201,-0.734165239
Beartooth,Beartooth_2017_12_05_PTD_4.m,0.79,0.92,0.14,13,67,94,0.86,0.79,0.48,Easy,1.40507156,0.806421247,-1.080319341,1.886740588,2.485390901,0.136949047
Beartooth,Beartooth_2017_12_05_PTD_5.m,0.58,0.62,0.2,8,36,71,0.74,0.71,0.44,Hard,0.305480788,0.201893479,-0.841621234,1.043514713,1.147102022,0.319863877
Beartooth,Beartooth_2017_12_06_PTD_1.m,0.57,0.8,0.37,5,23,68,0.68,0.55,0.49,Easy,0.841621234,0.176374165,-0.331853346,0.508227511,1.17347458,0.077739591
Beartooth,Beartooth_2017_12_06_PTD_2.m,0.99,0.92,0.42,6,37,139,0.8,0.82,0.22,Hard,1.40507156,2.326347874,-0.201893479,2.528241353,1.606965039,-1.062227197
Beartooth,Beartooth_2017_12_06_PTD_3.m,0.94,0.96,0.34,14,69,163,0.88,0.82,0.25,Easy,1.750686071,1.554773595,-0.412463129,1.967236724,2.163149201,-0.571155233
Beartooth,Beartooth_2017_12_06_PTD_5.m,0.97,0.92,0.23,12,60,105,0.82,0.85,0.35,A Pure Tone,1.40507156,1.880793608,-0.738846849,2.619640457,2.143918409,-0.570973379
Beartooth,Beartooth_2017_12_07_PTD_2.m,0.97,0.96,0.3,12,59,136,0.84,0.79,0.41,Easy,1.750686071,1.880793608,-0.524400513,2.405194121,2.275086584,-0.678196548
Beartooth,Beartooth_2017_12_07_PTD_4.m,0.99,0.95,0.21,11,57,87,0.91,0.92,0.41,A Pure Tone,1.644853627,2.326347874,-0.806421247,3.132769121,2.451274874,-0.759963314
Beartooth,Beartooth_2017_12_07_PTD_5.m,0.56,0.5,0.21,10,45,63,0.67,0.69,0.57,Hard,0,0.150969215,-0.806421247,0.957390463,0.806421247,0.327726016
Beartooth,Beartooth_2017_12_08_PTD_1.m,0.76,0.5,0.19,4,21,27,0.81,0.71,0.89,Easy,0,0.706302563,-0.877896295,1.584198858,0.877896295,0.085796866
Beartooth,Beartooth_2017_12_08_PTD_2.m,0.89,0.89,0.42,9,44,118,0.74,0.75,0.31,Hard,1.22652812,1.22652812,-0.201893479,1.428421599,1.428421599,-0.51231732
Beartooth,Beartooth_2017_12_08_PTD_3.m,0.99,0.95,0.37,11,55,153,0.79,0.81,0.34,Easy,1.644853627,2.326347874,-0.331853346,2.65820122,1.976706973,-0.997247264
Beartooth,Beartooth_2017_12_08_PTD_4.m,0.99,0.95,0.27,11,52,109,0.85,0.87,0.46,A Pure Tone,1.644853627,2.326347874,-0.612812991,2.939160865,2.257666618,-0.856767442
Beartooth,Beartooth_2017_12_11_PTD_1.m,0.96,0.75,0.46,2,13,39,0.82,0.84,0.27,Easy,0.67448975,1.750686071,-0.100433721,1.851119792,0.774923471,-0.825126175
Beartooth,Beartooth_2017_12_11_PTD_3.m,0.97,0.92,0.26,12,59,96,0.88,0.91,0.35,A Pure Tone,1.40507156,1.880793608,-0.643345405,2.524139014,2.048416966,-0.618724101
Beartooth,Beartooth_2017_12_11_PTD_4.m,0.99,0.95,0.14,11,54,73,0.96,0.95,0.5,Hard,1.644853627,2.326347874,-1.080319341,3.406667215,2.725172968,-0.623014267
Beartooth,Beartooth_2017_12_11_PTD_6.m,0.81,0.57,0.05,7,36,44,0.69,0.83,0.38,Easy,0.176374165,0.877896295,-1.644853627,2.522749922,1.821227792,0.383478666
Beartooth,Beartooth_2017_12_12_PTD_1.m,0.48,0.5,0.08,4,23,24,0.74,0.67,0.91,Easy,0,-0.050153583,-1.40507156,1.354917977,1.40507156,0.727612572
Beartooth,Beartooth_2017_12_12_PTD_2.m,0.96,0.9,0.37,10,46,105,0.71,0.72,0.42,A Pure Tone,1.281551566,1.750686071,-0.331853346,2.082539418,1.613404912,-0.709416362
Beartooth,Beartooth_2017_12_12_PTD_3.m,0.94,0.95,0.38,10,49,136,0.8,0.77,0.44,Hard,1.644853627,1.554773595,-0.305480788,1.860254383,1.950334415,-0.624646403
Beartooth,Beartooth_2017_12_12_PTD_4.m,0.88,0.91,0.28,11,58,134,0.8,0.7,0.37,Easy,1.340755034,1.174986792,-0.582841507,1.757828299,1.923596541,-0.296072642
Beartooth,Beartooth_2017_12_13_PTD_1.m,0.95,0.96,0.32,14,65,111,0.8,0.74,0.6,Easy,1.750686071,1.644853627,-0.467698799,2.112552426,2.21838487,-0.588577414
Beartooth,Beartooth_2017_12_13_PTD_2.m,0.99,0.95,0.34,11,54,108,0.8,0.79,0.33,A Pure Tone,1.644853627,2.326347874,-0.412463129,2.738811003,2.057316756,-0.956942372
Beartooth,Beartooth_2017_12_13_PTD_4.m,0.66,0.76,0.15,17,85,119,0.76,0.73,0.68,Hard,0.706302563,0.412463129,-1.036433389,1.448896519,1.742735952,0.31198513
Beartooth,Beartooth_2017_12_14_PTD_1.m,0.94,0.75,0.18,2,18,28,0.89,0.84,0.59,Easy,0.67448975,1.554773595,-0.915365088,2.470138682,1.589854838,-0.319704253
Beartooth,Beartooth_2017_12_14_PTD_3.m,0.95,0.94,0.4,8,40,88,0.81,0.8,0.58,Hard,1.554773595,1.644853627,-0.253347103,1.89820073,1.808120698,-0.695753262
Beartooth,Beartooth_2017_12_14_PTD_5.m,0.99,0.96,0.3,12,57,115,0.88,0.88,0.37,A Pure Tone,1.750686071,2.326347874,-0.524400513,2.850748387,2.275086584,-0.900973681
Beartooth,Beartooth_2017_12_14_PTD_6.m,0.98,0.95,0.32,10,56,108,0.89,0.85,0.46,Easy,1.644853627,2.053748911,-0.467698799,2.52144771,2.112552426,-0.793025056
Beartooth,Beartooth_2017_12_15_PTD_2.m,0.99,0.94,0.41,8,37,96,0.82,0.81,0.27,Easy,1.554773595,2.326347874,-0.227544977,2.553892851,1.782318571,-1.049401449
Beartooth,Beartooth_2017_12_15_PTD_3.m,0.99,0.95,0.38,10,47,121,0.84,0.82,0.26,Hard,1.644853627,2.326347874,-0.305480788,2.631828662,1.950334415,-1.010433543
Beartooth,Beartooth_2017_12_15_PTD_4.m,0.99,0.95,0.29,11,55,107,0.9,0.9,0.43,A Pure Tone,1.644853627,2.326347874,-0.55338472,2.879732594,2.198238347,-0.886481577
Beartooth,Beartooth_2017_12_18_PTD_1.m,0.94,0.75,0.58,2,9,26,0.47,0.63,0.97,Easy,0.67448975,1.554773595,0.201893479,1.352880115,0.472596271,-0.878333537
Beartooth,Beartooth_2017_12_18_PTD_2.m,0.99,0.94,0.29,9,47,112,0.87,0.87,0.31,A Pure Tone,1.554773595,2.326347874,-0.55338472,2.879732594,2.108158314,-0.886481577
Beartooth,Beartooth_2017_12_18_PTD_4.m,0.99,0.95,0.28,11,58,116,0.85,0.84,0.46,Easy,1.644853627,2.326347874,-0.582841507,2.909189381,2.227695134,-0.871753183
Beartooth,Beartooth_2017_12_18_PTD_5.m,0.92,0.96,0.2,12,60,89,0.93,0.89,0.55,Hard,1.750686071,1.40507156,-0.841621234,2.246692794,2.592307305,-0.281725163
Beartooth,Beartooth_2017_12_19_PTD_1.m,0.95,0.96,0.32,12,59,130,0.75,0.68,0.46,Easy,1.750686071,1.644853627,-0.467698799,2.112552426,2.21838487,-0.588577414
Beartooth,Beartooth_2017_12_19_PTD_2.m,0.99,0.96,0.31,12,59,140,0.83,0.83,0.33,Hard,1.750686071,2.326347874,-0.495850347,2.822198221,2.246536419,-0.915248763
Beartooth,Beartooth_2017_12_19_PTD_3.m,0.98,0.92,0.17,12,60,87,0.9,0.91,0.38,A Pure Tone,1.40507156,2.053748911,-0.954165253,3.007914164,2.359236813,-0.549791829
Beartooth,Beartooth_2017_12_20_PTD_1.m,0.84,0.83,0.36,3,19,28,0.71,0.62,0.75,Easy,0.954165253,0.994457883,-0.358458793,1.352916676,1.312624046,-0.317999545
Beartooth,Beartooth_2017_12_20_PTD_2.m,0.91,0.92,0.5,6,32,132,0.68,0.69,0.43,Hard,1.40507156,1.340755034,0,1.340755034,1.40507156,-0.670377517
Beartooth,Beartooth_2017_12_20_PTD_3.m,0.99,0.93,0.47,7,35,151,0.8,0.76,0.31,Easy,1.475791028,2.326347874,-0.075269862,2.401617736,1.55106089,-1.125539006
Beartooth,Beartooth_2017_12_21_PTD_1.m,0.96,0.83,0.2,3,13,15,0.87,0.85,0.5,Easy,0.954165253,1.750686071,-0.841621234,2.592307305,1.795786487,-0.454532419
Beartooth,Beartooth_2017_12_21_PTD_3.m,0.97,0.96,0.33,12,58,143,0.84,0.82,0.35,Hard,1.750686071,1.880793608,-0.439913166,2.320706774,2.190599237,-0.720440221
Beartooth,Beartooth_2017_12_21_PTD_4.m,0.98,0.91,0.27,11,56,88,0.8,0.84,0.49,A Pure Tone,1.340755034,2.053748911,-0.612812991,2.666561902,1.953568025,-0.72046796
Beartooth,Beartooth_2017_12_21_PTD_5.m,0.92,0.92,0.21,13,63,107,0.82,0.8,0.42,Easy,1.40507156,1.40507156,-0.806421247,2.211492807,2.211492807,-0.299325157
Beartooth,Beartooth_2018_01_02_PTD_1.m,0.94,0.5,0.33,2,16,39,0.45,0.7,0.66,Easy,0,1.554773595,-0.439913166,1.99468676,0.439913166,-0.557430214
Beartooth,Beartooth_2018_01_02_PTD_2.m,0.95,0.94,0.39,8,38,119,0.81,0.75,0.3,Hard,1.554773595,1.644853627,-0.279319034,1.924172661,1.834092629,-0.682767296
Beartooth,Beartooth_2018_01_02_PTD_3.m,0.99,0.94,0.38,8,39,110,0.84,0.83,0.16,A Pure Tone,1.554773595,2.326347874,-0.305480788,2.631828662,1.860254383,-1.010433543
Beartooth,Beartooth_2018_01_02_PTD_5.m,0.92,0.9,0.36,10,50,118,0.8,0.82,0.31,Easy,1.281551566,1.40507156,-0.358458793,1.763530354,1.640010359,-0.523306384
Beartooth,Beartooth_2018_01_03_PTD_1.m,0.96,0.75,0.44,2,13,48,0.61,0.68,0.57,Easy,0.67448975,1.750686071,-0.150969215,1.901655287,0.825458966,-0.799858428
Beartooth,Beartooth_2018_01_03_PTD_3.m,0.91,0.88,0.46,4,23,96,0.78,0.74,0.23,Hard,1.174986792,1.340755034,-0.100433721,1.441188754,1.275420513,-0.620160657
Beartooth,Beartooth_2018_01_03_PTD_4.m,0.95,0.93,0.4,7,37,89,0.87,0.78,0.24,Easy,1.475791028,1.644853627,-0.253347103,1.89820073,1.729138131,-0.695753262
Beartooth,Beartooth_2018_01_03_PTD_5.m,0.99,0.95,0.34,11,55,130,0.85,0.85,0.33,A Pure Tone,1.644853627,2.326347874,-0.412463129,2.738811003,2.057316756,-0.956942372
Beartooth,Beartooth_2018_01_04_PTD_1.m,0.95,0.88,0.34,8,40,124,0.75,0.77,0.41,A Pure Tone,1.174986792,1.644853627,-0.412463129,2.057316756,1.587449922,-0.616195249
Beartooth,Beartooth_2018_01_04_PTD_2.m,0.99,0.94,0.42,8,35,129,0.81,0.79,0.21,Easy,1.554773595,2.326347874,-0.201893479,2.528241353,1.756667074,-1.062227197
